year,stock,capture,effort
1987,Micropogonias furnieri,71351,455031657.6
1987,Pleoticus muelleri,1083,455031657.6
1987,Sardinella brasiliensis,91241,455031657.6
1988,Engraulis anchoita,20790,336498445.1
1988,Illex argentinus,564334,336498445.1
1988,Loligo gahi,78019,336498445.1
1988,Macruronus magellanicus,137079,336498445.1
1988,Merluccius hubbsi,434343,336498445.1
1988,Micromesistius australis,100651,336498445.1
1988,Micropogonias furnieri,67225,336498445.1
1988,Pleoticus muelleri,17800,336498445.1
1988,Sardinella brasiliensis,65139,336498445.1
1989,Engraulis anchoita,20935,411552574.3
1989,Illex argentinus,558453,411552574.3
1989,Loligo gahi,134666,411552574.3
1989,Macruronus magellanicus,62266,411552574.3
1989,Merluccius hubbsi,398682,411552574.3
1989,Micromesistius australis,131907,411552574.3
1989,Micropogonias furnieri,60734,411552574.3
1989,Pleoticus muelleri,11680,411552574.3
1989,Sardinella brasiliensis,78106,411552574.3
1990,Engraulis anchoita,13508,427607687.2
1990,Illex argentinus,410117,427607687.2
1990,Loligo gahi,77413,427607687.2
1990,Macruronus magellanicus,30123,427607687.2
1990,Merluccius hubbsi,419750,427607687.2
1990,Micromesistius australis,193630,427607687.2
1990,Micropogonias furnieri,54586,427607687.2
1990,Pleoticus muelleri,9852,427607687.2
1990,Sardinella brasiliensis,32081,427607687.2
1991,Engraulis anchoita,20843,465274590.5
1991,Illex argentinus,559505,465274590.5
1991,Loligo gahi,55232,465274590.5
1991,Macruronus magellanicus,22055,465274590.5
1991,Merluccius hubbsi,518902,465274590.5
1991,Micromesistius australis,155893,465274590.5
1991,Micropogonias furnieri,61173,465274590.5
1991,Pleoticus muelleri,8218,465274590.5
1991,Sardinella brasiliensis,64294,465274590.5
1992,Engraulis anchoita,19794,429570484.9
1992,Illex argentinus,610369,429570484.9
1992,Loligo gahi,80510,429570484.9
1992,Macruronus magellanicus,20483,429570484.9
1992,Merluccius hubbsi,475759,429570484.9
1992,Micromesistius australis,137144,429570484.9
1992,Micropogonias furnieri,67226,429570484.9
1992,Pleoticus muelleri,24496,429570484.9
1992,Sardinella brasiliensis,64842,429570484.9
1993,Engraulis anchoita,19178,436909573.8
1993,Illex argentinus,640275,436909573.8
1993,Loligo gahi,51170,436909573.8
1993,Macruronus magellanicus,36337,436909573.8
1993,Merluccius hubbsi,526822,436909573.8
1993,Micromesistius australis,154063,436909573.8
1993,Micropogonias furnieri,63547,436909573.8
1993,Pleoticus muelleri,19271,436909573.8
1993,Sardinella brasiliensis,49991,436909573.8
1994,Engraulis anchoita,19463,434558159.6
1994,Illex argentinus,507638,434558159.6
1994,Loligo gahi,64515,434558159.6
1994,Macruronus magellanicus,25464,434558159.6
1994,Merluccius hubbsi,526132,434558159.6
1994,Micromesistius australis,129345,434558159.6
1994,Micropogonias furnieri,71064,434558159.6
1994,Pleoticus muelleri,16670,434558159.6
1994,Sardinella brasiliensis,84635,434558159.6
1995,Engraulis anchoita,24498,525556321.2
1995,Illex argentinus,521634,525556321.2
1995,Loligo gahi,95461,525556321.2
1995,Macruronus magellanicus,36338,525556321.2
1995,Merluccius hubbsi,636385,525556321.2
1995,Micromesistius australis,138360,525556321.2
1995,Micropogonias furnieri,81526,525556321.2
1995,Pleoticus muelleri,6705,525556321.2
1995,Sardinella brasiliensis,60212,525556321.2
1996,Engraulis anchoita,21023,475651261.5
1996,Illex argentinus,658105,475651261.5
1996,Loligo gahi,75859,475651261.5
1996,Macruronus magellanicus,57958,475651261.5
1996,Merluccius hubbsi,688650,475651261.5
1996,Micromesistius australis,104253,475651261.5
1996,Micropogonias furnieri,72633,475651261.5
1996,Pleoticus muelleri,9874,475651261.5
1996,Sardinella brasiliensis,97092,475651261.5
1997,Engraulis anchoita,25211,477364321.9
1997,Illex argentinus,991799,477364321.9
1997,Loligo gahi,27327,477364321.9
1997,Macruronus magellanicus,53057,477364321.9
1997,Merluccius hubbsi,652104,477364321.9
1997,Micromesistius australis,102393,477364321.9
1997,Micropogonias furnieri,73163,477364321.9
1997,Pleoticus muelleri,6482,477364321.9
1997,Sardinella brasiliensis,117642,477364321.9
1998,Engraulis anchoita,13417,531652101
1998,Illex argentinus,700443,531652101
1998,Loligo gahi,55163,531652101
1998,Macruronus magellanicus,120087,531652101
1998,Merluccius hubbsi,528660,531652101
1998,Micromesistius australis,108613,531652101
1998,Micropogonias furnieri,59619,531652101
1998,Pleoticus muelleri,23333,531652101
1998,Sardinella brasiliensis,82283,531652101
1999,Engraulis anchoita,13852,541073385.4
1999,Illex argentinus,1153279,541073385.4
1999,Loligo gahi,44627,541073385.4
1999,Macruronus magellanicus,138506,541073385.4
1999,Merluccius hubbsi,375995,541073385.4
1999,Micromesistius australis,83870,541073385.4
1999,Micropogonias furnieri,43338,541073385.4
1999,Pleoticus muelleri,16028,541073385.4
1999,Sardinella brasiliensis,25518,541073385.4
2000,Engraulis anchoita,12164,589375457.7
2000,Illex argentinus,984589,589375457.7
2000,Loligo gahi,68378,589375457.7
2000,Macruronus magellanicus,142676,589375457.7
2000,Merluccius hubbsi,246744,589375457.7
2000,Micromesistius australis,84321,589375457.7
2000,Micropogonias furnieri,58239,589375457.7
2000,Pleoticus muelleri,37150,589375457.7
2000,Sardinella brasiliensis,17053,589375457.7
2001,Engraulis anchoita,13133,629274023.3
2001,Illex argentinus,750434,629274023.3
2001,Loligo gahi,58127,629274023.3
2001,Macruronus magellanicus,136366,629274023.3
2001,Merluccius hubbsi,306771,629274023.3
2001,Micromesistius australis,78736,629274023.3
2001,Micropogonias furnieri,73996,629274023.3
2001,Pleoticus muelleri,78843,629274023.3
2001,Sardinella brasiliensis,39847,629274023.3
2002,Engraulis anchoita,21335,620836875.9
2002,Illex argentinus,540365,620836875.9
2002,Loligo gahi,29921,620836875.9
2002,Macruronus magellanicus,127234,620836875.9
2002,Merluccius hubbsi,412068,620836875.9
2002,Micromesistius australis,61793,620836875.9
2002,Micropogonias furnieri,75164,620836875.9
2002,Pleoticus muelleri,51412,620836875.9
2002,Sardinella brasiliensis,22054,620836875.9
2003,Engraulis anchoita,28570,634585238.9
2003,Illex argentinus,503625,634585238.9
2003,Loligo gahi,49305,634585238.9
2003,Macruronus magellanicus,123457,634585238.9
2003,Merluccius hubbsi,380283,634585238.9
2003,Micromesistius australis,60546,634585238.9
2003,Micropogonias furnieri,81949,634585238.9
2003,Pleoticus muelleri,52896,634585238.9
2003,Sardinella brasiliensis,25266,634585238.9
2004,Engraulis anchoita,39367,623318839.3
2004,Illex argentinus,178974,623318839.3
2004,Loligo gahi,29699,623318839.3
2004,Macruronus magellanicus,145697,623318839.3
2004,Merluccius hubbsi,480588,623318839.3
2004,Micromesistius australis,78864,623318839.3
2004,Micropogonias furnieri,77301,623318839.3
2004,Pleoticus muelleri,27127,623318839.3
2004,Sardinella brasiliensis,53421,623318839.3
2005,Engraulis anchoita,44034,589840467
2005,Illex argentinus,287590,589840467
2005,Loligo gahi,60516,589840467
2005,Macruronus magellanicus,136692,589840467
2005,Merluccius hubbsi,422715,589840467
2005,Micromesistius australis,53727,589840467
2005,Micropogonias furnieri,80322,589840467
2005,Pleoticus muelleri,7510,589840467
2005,Sardinella brasiliensis,42657,589840467
2006,Engraulis anchoita,44275,636838886.6
2006,Illex argentinus,703804,636838886.6
2006,Loligo gahi,43439,636838886.6
2006,Macruronus magellanicus,145773,636838886.6
2006,Merluccius hubbsi,406876,636838886.6
2006,Micromesistius australis,52203,636838886.6
2006,Micropogonias furnieri,101263,636838886.6
2006,Pleoticus muelleri,44405,636838886.6
2006,Sardinella brasiliensis,54201,636838886.6
2007,Engraulis anchoita,27824,706533079.7
2007,Illex argentinus,955044,706533079.7
2007,Loligo gahi,44636,706533079.7
2007,Macruronus magellanicus,116738,706533079.7
2007,Merluccius hubbsi,346832,706533079.7
2007,Micromesistius australis,41209,706533079.7
2007,Micropogonias furnieri,97698,706533079.7
2007,Pleoticus muelleri,47619,706533079.7
2007,Sardinella brasiliensis,55940,706533079.7
2008,Engraulis anchoita,22887,681512921.2
2008,Illex argentinus,837935,681512921.2
2008,Loligo gahi,53891,681512921.2
2008,Macruronus magellanicus,128539,681512921.2
2008,Merluccius hubbsi,315516,681512921.2
2008,Micromesistius australis,33049,681512921.2
2008,Micropogonias furnieri,91104,681512921.2
2008,Pleoticus muelleri,47406,681512921.2
2008,Sardinella brasiliensis,74631,681512921.2
2009,Engraulis anchoita,27754,779708895
2009,Illex argentinus,261227,779708895
2009,Loligo gahi,34849,779708895
2009,Macruronus magellanicus,134999,779708895
2009,Merluccius hubbsi,331302,779708895
2009,Micromesistius australis,32076,779708895
2009,Micropogonias furnieri,96125,779708895
2009,Pleoticus muelleri,53731,779708895
2009,Sardinella brasiliensis,83286,779708895
2010,Engraulis anchoita,26323,791452719.6
2010,Illex argentinus,189967,791452719.6
2010,Loligo gahi,67040,791452719.6
2010,Macruronus magellanicus,103136,791452719.6
2010,Merluccius hubbsi,345685,791452719.6
2010,Micromesistius australis,18108,791452719.6
2010,Micropogonias furnieri,74392,791452719.6
2010,Pleoticus muelleri,72085,791452719.6
2010,Sardinella brasiliensis,62134,791452719.6
2011,Engraulis anchoita,21164,700787591.4
2011,Illex argentinus,187822,700787591.4
2011,Loligo gahi,35208,700787591.4
2011,Macruronus magellanicus,95295,700787591.4
2011,Merluccius hubbsi,351989,700787591.4
2011,Micromesistius australis,7458,700787591.4
2011,Micropogonias furnieri,89702,700787591.4
2011,Pleoticus muelleri,83865,700787591.4
2011,Sardinella brasiliensis,75015,700787591.4
2012,Engraulis anchoita,15434,776345717.2
2012,Illex argentinus,311752.5,776345717.2
2012,Loligo gahi,80837.2,776345717.2
2012,Macruronus magellanicus,75787.6,776345717.2
2012,Merluccius hubbsi,317950.9,776345717.2
2012,Micromesistius australis,9801.1,776345717.2
2012,Micropogonias furnieri,105804,776345717.2
2012,Pleoticus muelleri,80964,776345717.2
2012,Sardinella brasiliensis,95920,776345717.2
2013,Engraulis anchoita,18208,888489181.4
2013,Illex argentinus,496184.6,888489181.4
2013,Loligo gahi,46627.4,888489181.4
2013,Macruronus magellanicus,73246.2,888489181.4
2013,Merluccius hubbsi,349443.8,888489181.4
2013,Micromesistius australis,10070.3,888489181.4
2013,Micropogonias furnieri,96925,888489181.4
2013,Pleoticus muelleri,102041,888489181.4
2013,Sardinella brasiliensis,98315,888489181.4
2014,Engraulis anchoita,13955,870312037.2
2014,Illex argentinus,862866.4,870312037.2
2014,Loligo gahi,59342,870312037.2
2014,Macruronus magellanicus,66942,870312037.2
2014,Merluccius hubbsi,335866.6,870312037.2
2014,Micromesistius australis,12573.4,870312037.2
2014,Micropogonias furnieri,104937,870312037.2
2014,Pleoticus muelleri,128194,870312037.2
2014,Sardinella brasiliensis,51781,870312037.2
2015,Engraulis anchoita,14411,867873467.4
2015,Illex argentinus,1011331.2,867873467.4
2015,Loligo gahi,32999.6,867873467.4
2015,Macruronus magellanicus,58409.1,867873467.4
2015,Merluccius hubbsi,335913.3,867873467.4
2015,Micromesistius australis,16490.1,867873467.4
2015,Micropogonias furnieri,89960,867873467.4
2015,Pleoticus muelleri,144165,867873467.4
2015,Sardinella brasiliensis,46400,867873467.4
2016,Engraulis anchoita,8713,1094517356
2016,Illex argentinus,146645,1094517356
2016,Loligo gahi,49552.5,1094517356
2016,Macruronus magellanicus,47105.6,1094517356
2016,Merluccius hubbsi,352299.6,1094517356
2016,Micromesistius australis,18480.4,1094517356
2016,Micropogonias furnieri,92523,1094517356
2016,Pleoticus muelleri,179344,1094517356
2016,Sardinella brasiliensis,46400,1094517356
2017,Engraulis anchoita,10546,1094517356
2017,Illex argentinus,335997.8,1094517356
2017,Loligo gahi,66800.8,1094517356
2017,Macruronus magellanicus,26426.8,1094517356
2017,Merluccius hubbsi,356788.5,1094517356
2017,Micromesistius australis,18048.9,1094517356
2017,Micropogonias furnieri,78350,1094517356
2017,Pleoticus muelleri,244073,1094517356
2017,Sardinella brasiliensis,46400,1094517356
2018,Engraulis anchoita,8745,1094517356
2018,Illex argentinus,301155,1094517356
2018,Loligo gahi,80863.5,1094517356
2018,Macruronus magellanicus,44874.9,1094517356
2018,Merluccius hubbsi,368475.9,1094517356
2018,Micromesistius australis,12478.7,1094517356
2018,Micropogonias furnieri,85228,1094517356
2018,Pleoticus muelleri,255706,1094517356
2018,Sardinella brasiliensis,46400,1094517356
2019,Engraulis anchoita,6108,1094517356
2019,Illex argentinus,249259.78,1094517356
2019,Loligo gahi,82619.26,1094517356
2019,Macruronus magellanicus,45559.64,1094517356
2019,Merluccius hubbsi,449007.24,1094517356
2019,Micromesistius australis,9230.13,1094517356
2019,Micropogonias furnieri,93617,1094517356
2019,Pleoticus muelleri,216442,1094517356
2019,Sardinella brasiliensis,46400,1094517356
